YEAR,DISPOSITION,OFFENSE TYPE,RACE,DEFENDANT COUNT
2011,Nolle Prosecution,Failure to Register as a Sex Offender,HISPANIC,1
2011,Nolle Prosecution,Failure to Register as a Sex Offender,White [Hispanic or Latino],1
2011,Nolle Prosecution,Forgery,Black,10
2011,Nolle Prosecution,Forgery,White,9
2011,Nolle Prosecution,Forgery,White [Hispanic or Latino],4
2011,Nolle Prosecution,Fraud,,3
2011,Nolle Prosecution,Fraud,Black,2
2011,Nolle Prosecution,Fraud,HISPANIC,1
2011,Nolle Prosecution,Fraudulent ID,Black,1
2011,Nolle Prosecution,Fraudulent ID,White,4
2011,Nolle Prosecution,Fraudulent ID,White [Hispanic or Latino],4
2011,Nolle Prosecution,Gun - Non UUW,Black,7
2011,Nolle Prosecution,Gun - Non UUW,White,3
2011,Nolle Prosecution,Gun Running,Black,1
2011,Nolle Prosecution,Home Invasion,Black,1
2011,Nolle Prosecution,Home Invasion,White,1
2011,Nolle Prosecution,Homicide,Black,1
2011,Nolle Prosecution,Identity Theft,Black,3
2011,Nolle Prosecution,Identity Theft,HISPANIC,1
2011,Nolle Prosecution,Identity Theft,White,4
2011,Nolle Prosecution,Impersonating Police Officer,White,1
2011,Nolle Prosecution,Intimidation,Black,2
2011,Nolle Prosecution,Kidnapping,White,1
2011,Nolle Prosecution,Major Accidents,Black,3
2011,Nolle Prosecution,Narcotics,,38
2011,Nolle Prosecution,Narcotics,American Indian,1
2011,Nolle Prosecution,Narcotics,Asian,20
2011,Nolle Prosecution,Narcotics,Black,2570
2011,Nolle Prosecution,Narcotics,HISPANIC,33
2011,Nolle Prosecution,Narcotics,Unknown,7
2011,Nolle Prosecution,Narcotics,White,700
2011,Nolle Prosecution,Narcotics,White [Hispanic or Latino],561
2011,Nolle Prosecution,Narcotics,White/Black [Hispanic or Latino],17
2011,Nolle Prosecution,Obstructing Justice,Black,8
2011,Nolle Prosecution,Other Offense,,1
2011,Nolle Prosecution,Other Offense,Asian,1
2011,Nolle Prosecution,Other Offense,Black,26
2011,Nolle Prosecution,Other Offense,HISPANIC,3
2011,Nolle Prosecution,Other Offense,White,11
2011,Nolle Prosecution,Other Offense,White [Hispanic or Latino],7
2011,Nolle Prosecution,Pandering,Black,2
2011,Nolle Prosecution,Pandering,White,1
2011,Nolle Prosecution,Pandering,White/Black [Hispanic or Latino],1
2011,Nolle Prosecution,Possession Of Burglary Tools,Black,1
2011,Nolle Prosecution,Possession of Contraband in Penal Institution,Black,1
2011,Nolle Prosecution,Possession of Contraband in Penal Institution,HISPANIC,2
2011,Nolle Prosecution,Possession of Contraband in Penal Institution,White,3
2011,Nolle Prosecution,Possession of Contraband in Penal Institution,White [Hispanic or Latino],2
2011,Nolle Prosecution,Possession of Shank in Penal Institution,Black,2
2011,Nolle Prosecution,Possession of Stolen Motor Vehicle,Black,15
2011,Nolle Prosecution,Possession of Stolen Motor Vehicle,HISPANIC,1
2011,Nolle Prosecution,Possession of Stolen Motor Vehicle,White,3
2011,Nolle Prosecution,Possession of Stolen Motor Vehicle,White [Hispanic or Latino],5
2011,Nolle Prosecution,PROMIS Conversion,,1
2011,Nolle Prosecution,PROMIS Conversion,ASIAN,3
2011,Nolle Prosecution,PROMIS Conversion,Black,313
2011,Nolle Prosecution,PROMIS Conversion,HISPANIC,88
2011,Nolle Prosecution,PROMIS Conversion,White,115
2011,Nolle Prosecution,PROMIS Conversion,White [Hispanic or Latino],11
2011,Nolle Prosecution,PROMIS Conversion,White/Black [Hispanic or Latino],1
2011,Nolle Prosecution,Prostitution,,2
2011,Nolle Prosecution,Prostitution,Black,12
2011,Nolle Prosecution,Prostitution,White,5
2011,Nolle Prosecution,Prostitution,White [Hispanic or Latino],1
2011,Nolle Prosecution,Reckless Discharge of Firearm,White [Hispanic or Latino],1
2011,Nolle Prosecution,Residential Burglary,,1
2011,Nolle Prosecution,Residential Burglary,Black,24
2011,Nolle Prosecution,Residential Burglary,HISPANIC,4
2011,Nolle Prosecution,Residential Burglary,White,5
2011,Nolle Prosecution,Residential Burglary,White [Hispanic or Latino],5
2011,Nolle Prosecution,Retail Theft,,10
2011,Nolle Prosecution,Retail Theft,American Indian,1
2011,Nolle Prosecution,Retail Theft,Asian,5
2011,Nolle Prosecution,Retail Theft,Black,268
2011,Nolle Prosecution,Retail Theft,HISPANIC,5
2011,Nolle Prosecution,Retail Theft,White,52
2011,Nolle Prosecution,Retail Theft,White [Hispanic or Latino],17
2011,Nolle Prosecution,Retail Theft,White/Black [Hispanic or Latino],1
2011,Nolle Prosecution,Robbery,,3
2011,Nolle Prosecution,Robbery,Black,20
2011,Nolle Prosecution,Robbery,White,5
2011,Nolle Prosecution,Sex Crimes,Black,9
2011,Nolle Prosecution,Sex Crimes,White,5
2011,Nolle Prosecution,Sex Crimes,White [Hispanic or Latino],4
2011,Nolle Prosecution,Theft,,2
2011,Nolle Prosecution,Theft,Asian,1
2011,Nolle Prosecution,Theft,Black,23
2011,Nolle Prosecution,Theft,HISPANIC,4
2011,Nolle Prosecution,Theft,Unknown,1
2011,Nolle Prosecution,Theft,White,9
2011,Nolle Prosecution,Theft by Deception,Black,2
2011,Nolle Prosecution,Theft by Deception,White,1
2011,Nolle Prosecution,UUW - Unlawful Use of Weapon,,3
2011,Nolle Prosecution,UUW - Unlawful Use of Weapon,Asian,1
2011,Nolle Prosecution,UUW - Unlawful Use of Weapon,Black,223
2011,Nolle Prosecution,UUW - Unlawful Use of Weapon,HISPANIC,4
2011,Nolle Prosecution,UUW - Unlawful Use of Weapon,White,10
2011,Nolle Prosecution,UUW - Unlawful Use of Weapon,White [Hispanic or Latino],28
2011,Nolle Prosecution,Vehicular Hijacking,Black,4
2011,Nolle Prosecution,Vehicular Hijacking,White [Hispanic or Latino],1
2011,Nolle Prosecution,Violate Bail Bond,Black,4
2011,Nolle Prosecution,Violate Bail Bond,White,2
2011,Nolle Prosecution,Violate Bail Bond,White [Hispanic or Latino],1
2011,Nolle Prosecution,Violation of Sex Offender Registration,White [Hispanic or Latino],1
2011,Nolle Prosecution,Violation Order Of Protection,White,1
2011,Plea Of Guilty,Aggravated Assault Police Officer,Black,21
2011,Plea Of Guilty,Aggravated Assault Police Officer,White,3
2011,Plea Of Guilty,Aggravated Assault Police Officer,White [Hispanic or Latino],6
2011,Plea Of Guilty,Aggravated Battery,,1
2011,Plea Of Guilty,Aggravated Battery,Asian,4
2011,Plea Of Guilty,Aggravated Battery,Black,94
2011,Plea Of Guilty,Aggravated Battery,HISPANIC,12
2011,Plea Of Guilty,Aggravated Battery,White,42
2011,Plea Of Guilty,Aggravated Battery,White [Hispanic or Latino],26
2011,Plea Of Guilty,Aggravated Battery,White/Black [Hispanic or Latino],1
2011,Plea Of Guilty,Aggravated Battery Police Officer,,3
2011,Plea Of Guilty,Aggravated Battery Police Officer,Asian,1
2011,Plea Of Guilty,Aggravated Battery Police Officer,Black,225
2011,Plea Of Guilty,Aggravated Battery Police Officer,HISPANIC,10
2011,Plea Of Guilty,Aggravated Battery Police Officer,White,57
2011,Plea Of Guilty,Aggravated Battery Police Officer,White [Hispanic or Latino],43
2011,Plea Of Guilty,Aggravated Battery Police Officer,White/Black [Hispanic or Latino],1
2011,Plea Of Guilty,Aggravated Battery Police Officer Firearm,Black,1
2011,Plea Of Guilty,Aggravated Battery With A Firearm,Black,18
2011,Plea Of Guilty,Aggravated Battery With A Firearm,HISPANIC,6
2011,Plea Of Guilty,Aggravated Battery With A Firearm,White,1
2011,Plea Of Guilty,Sex Crimes,Asian,1
2011,Plea Of Guilty,Aggravated Battery With A Firearm,White [Hispanic or Latino],9
2011,Plea Of Guilty,Aggravated Discharge Firearm,Asian,1
2011,Plea Of Guilty,Aggravated Discharge Firearm,Black,26
2011,Plea Of Guilty,Aggravated Discharge Firearm,HISPANIC,1
2011,Plea Of Guilty,Aggravated Discharge Firearm,White,1
2011,Plea Of Guilty,Aggravated Discharge Firearm,White [Hispanic or Latino],10
2011,Plea Of Guilty,Aggravated DUI,,26
2011,Plea Of Guilty,Aggravated DUI,Asian,9
2011,Plea Of Guilty,Aggravated DUI,Black,342
2011,Plea Of Guilty,Aggravated DUI,HISPANIC,185
2011,Plea Of Guilty,Aggravated DUI,Unknown,4
2011,Plea Of Guilty,Aggravated DUI,White,216
2011,Plea Of Guilty,Aggravated DUI,White [Hispanic or Latino],624
2011,Plea Of Guilty,Aggravated DUI,White/Black [Hispanic or Latino],5
2011,Plea Of Guilty,Aggravated Fleeing and Eluding,,2
2011,Plea Of Guilty,Aggravated Fleeing and Eluding,Black,88
2011,Plea Of Guilty,Aggravated Fleeing and Eluding,HISPANIC,7
2011,Plea Of Guilty,Aggravated Fleeing and Eluding,White,24
2011,Plea Of Guilty,Aggravated Fleeing and Eluding,White [Hispanic or Latino],13
2011,Plea Of Guilty,Aggravated Identity Theft,Black,9
2011,Plea Of Guilty,Aggravated Identity Theft,White,3
2011,Plea Of Guilty,Aggravated Identity Theft,White [Hispanic or Latino],1
2011,Plea Of Guilty,Aggravated Robbery,,3
2011,Plea Of Guilty,Aggravated Robbery,Black,87
2011,Plea Of Guilty,Aggravated Robbery,HISPANIC,2
2011,Plea Of Guilty,Aggravated Robbery,White,11
2011,Plea Of Guilty,Aggravated Robbery,White [Hispanic or Latino],7
2011,Plea Of Guilty,Aggravated Robbery BB Gun,,1
2011,Plea Of Guilty,Aggravated Robbery BB Gun,Black,18
2011,Plea Of Guilty,Aggravated Robbery BB Gun,HISPANIC,1
2011,Plea Of Guilty,Aggravated Robbery BB Gun,White,2
2011,Plea Of Guilty,Aggravated Robbery BB Gun,White [Hispanic or Latino],5
2011,Plea Of Guilty,Armed Robbery,,1
2011,Plea Of Guilty,Armed Robbery,Asian,1
2011,Plea Of Guilty,Armed Robbery,Black,176
2011,Plea Of Guilty,Armed Robbery,HISPANIC,8
2011,Plea Of Guilty,Armed Robbery,White,16
2011,Plea Of Guilty,Armed Robbery,White [Hispanic or Latino],26
2011,Plea Of Guilty,Armed Violence,Black,7
2011,Plea Of Guilty,Armed Violence,White,1
2011,Plea Of Guilty,Armed Violence,White [Hispanic or Latino],2
2011,Plea Of Guilty,Arson,Black,9
2011,Plea Of Guilty,Arson,White,10
2011,Plea Of Guilty,Arson,White [Hispanic or Latino],6
2011,Plea Of Guilty,Arson and Attempt Arson,Asian,1
2011,Plea Of Guilty,Arson and Attempt Arson,Black,1
2011,Plea Of Guilty,Arson and Attempt Arson,White,4
2011,Plea Of Guilty,Attempt Armed Robbery,Black,21
2011,Plea Of Guilty,Attempt Armed Robbery,HISPANIC,1
2011,Plea Of Guilty,Attempt Armed Robbery,White,2
2011,Plea Of Guilty,Attempt Armed Robbery,White [Hispanic or Latino],4
2011,Plea Of Guilty,Attempt Arson,Black,3
2011,Plea Of Guilty,Attempt Arson,White,1
2011,Plea Of Guilty,Attempt Homicide,Asian,1
2011,Plea Of Guilty,Attempt Homicide,Black,8
2011,Plea Of Guilty,Attempt Homicide,HISPANIC,3
2011,Plea Of Guilty,Attempt Homicide,White,4
2011,Plea Of Guilty,Attempt Homicide,White [Hispanic or Latino],4
2011,Plea Of Guilty,Attempt Sex Crimes,White,1
2011,Plea Of Guilty,Attempt Vehicular Hijacking,Black,3
2011,Plea Of Guilty,Battery,Black,2
2011,Plea Of Guilty,Battery,HISPANIC,1
2011,Plea Of Guilty,Battery,White,8
2011,Plea Of Guilty,Bomb Threat,White,1
2011,Plea Of Guilty,Bomb Threat,White [Hispanic or Latino],1
2011,Plea Of Guilty,Bribery,Black,7
2011,Plea Of Guilty,Bribery,White,3
2011,Plea Of Guilty,Bribery,White [Hispanic or Latino],4
2011,Plea Of Guilty,Burglary,,8
2011,Plea Of Guilty,Burglary,American Indian,1
2011,Plea Of Guilty,Burglary,Asian,18
2011,Plea Of Guilty,Burglary,Biracial,1
2011,Plea Of Guilty,Burglary,Black,711
2011,Plea Of Guilty,Burglary,HISPANIC,42
2011,Plea Of Guilty,Burglary,White,278
2011,Plea Of Guilty,Burglary,White [Hispanic or Latino],232
2011,Plea Of Guilty,Burglary,White/Black [Hispanic or Latino],16
2011,Plea Of Guilty,Child Abduction,Black,1
2011,Plea Of Guilty,Child Abduction,White,3
2011,Plea Of Guilty,Child Pornography,Black,1
2011,Plea Of Guilty,Child Pornography,White,4
2011,Plea Of Guilty,Child Pornography,White [Hispanic or Latino],4
2011,Plea Of Guilty,Communicating With Witness,Black,1
2011,Plea Of Guilty,Communicating With Witness,HISPANIC,1
2011,Plea Of Guilty,Communicating With Witness,White,1
2011,Plea Of Guilty,Communicating With Witness,White [Hispanic or Latino],2
2011,Plea Of Guilty,Credit Card Cases,,1
2011,Plea Of Guilty,Credit Card Cases,Asian,1
2011,Plea Of Guilty,Credit Card Cases,Black,72
2011,Plea Of Guilty,Credit Card Cases,HISPANIC,1
2011,Plea Of Guilty,Credit Card Cases,White,37
2011,Plea Of Guilty,Credit Card Cases,White [Hispanic or Latino],2
2011,Plea Of Guilty,Criminal Damage to Property,,3
2011,Plea Of Guilty,Criminal Damage to Property,Asian,3
2011,Plea Of Guilty,Criminal Damage to Property,Black,68
2011,Plea Of Guilty,Criminal Damage to Property,HISPANIC,19
2011,Plea Of Guilty,Criminal Damage to Property,White,53
2011,Plea Of Guilty,Criminal Damage to Property,White [Hispanic or Latino],28
2011,Plea Of Guilty,Criminal Damage to Property,White/Black [Hispanic or Latino],3
2011,Plea Of Guilty,Criminal Trespass To Residence,Black,5
2011,Plea Of Guilty,Criminal Trespass To Residence,White,5
2011,Plea Of Guilty,Criminal Trespass To Residence,White [Hispanic or Latino],1
2011,Plea Of Guilty,Deceptive Practice,Black,16
2011,Plea Of Guilty,Deceptive Practice,White,14
2011,Plea Of Guilty,Deceptive Practice,White [Hispanic or Latino],1
2011,Plea Of Guilty,Disarming Police Officer,Black,6
2011,Plea Of Guilty,Disarming Police Officer,White,1
2011,Plea Of Guilty,Dog Fighting,Black,9
2011,Plea Of Guilty,Domestic Battery,,2
2011,Plea Of Guilty,Domestic Battery,Black,42
2011,Plea Of Guilty,Domestic Battery,HISPANIC,11
2011,Plea Of Guilty,Domestic Battery,White,23
2011,Plea Of Guilty,Domestic Battery,White [Hispanic or Latino],21
2011,Plea Of Guilty,Driving With Suspended Or Revoked License,,11
2011,Plea Of Guilty,Driving With Suspended Or Revoked License,Asian,2
2011,Plea Of Guilty,Driving With Suspended Or Revoked License,Black,346
2011,Plea Of Guilty,Driving With Suspended Or Revoked License,HISPANIC,45
2011,Plea Of Guilty,Driving With Suspended Or Revoked License,White,95
2011,Plea Of Guilty,Driving With Suspended Or Revoked License,White [Hispanic or Latino],127
2011,Plea Of Guilty,Driving With Suspended Or Revoked License,White/Black [Hispanic or Latino],2
2011,Plea Of Guilty,DUI,,1
2011,Plea Of Guilty,DUI,Asian,2
2011,Plea Of Guilty,DUI,Black,79
2011,Plea Of Guilty,DUI,HISPANIC,54
2011,Plea Of Guilty,DUI,White,31
2011,Plea Of Guilty,DUI,White [Hispanic or Latino],127
2011,Plea Of Guilty,DUI,White/Black [Hispanic or Latino],1
2011,Plea Of Guilty,Escape - Failure to Return,Black,100
2011,Plea Of Guilty,Escape - Failure to Return,HISPANIC,3
2011,Plea Of Guilty,Escape - Failure to Return,White,10
2011,Plea Of Guilty,Escape - Failure to Return,White [Hispanic or Latino],5
2011,Plea Of Guilty,Escape - Failure to Return,White/Black [Hispanic or Latino],1
2011,Plea Of Guilty,Failure to Register as a Sex Offender,,2
2011,Plea Of Guilty,Failure to Register as a Sex Offender,Asian,1
2011,Plea Of Guilty,Failure to Register as a Sex Offender,Black,155
2011,Plea Of Guilty,Failure to Register as a Sex Offender,HISPANIC,5
2011,Plea Of Guilty,Failure to Register as a Sex Offender,White,31
2011,Plea Of Guilty,Sex Crimes,Black,72
2011,Plea Of Guilty,Failure to Register as a Sex Offender,White [Hispanic or Latino],19
2011,Plea Of Guilty,Forgery,,8
2011,Plea Of Guilty,Forgery,Asian,4
2011,Plea Of Guilty,Forgery,Black,186
2011,Plea Of Guilty,Forgery,HISPANIC,1
2011,Plea Of Guilty,Forgery,White,58
2011,Plea Of Guilty,Forgery,White [Hispanic or Latino],21
2011,Plea Of Guilty,Narcotics,White,839
2011,Plea Of Guilty,Forgery,White/Black [Hispanic or Latino],1
2011,Plea Of Guilty,Fraud,,1
2011,Plea Of Guilty,Fraud,Black,13
2011,Plea Of Guilty,Fraud,White,5
2011,Plea Of Guilty,Fraud,White [Hispanic or Latino],2
2011,Plea Of Guilty,Fraudulent ID,Asian,1
2011,Plea Of Guilty,Fraudulent ID,Black,15
2011,Plea Of Guilty,Fraudulent ID,HISPANIC,8
2011,Plea Of Guilty,Fraudulent ID,White,5
2011,Plea Of Guilty,Fraudulent ID,White [Hispanic or Latino],44
2011,Plea Of Guilty,Gun - Non UUW,Black,44
2011,Plea Of Guilty,Gun - Non UUW,HISPANIC,3
2011,Plea Of Guilty,Gun - Non UUW,White,4
2011,Plea Of Guilty,Gun - Non UUW,White [Hispanic or Latino],3
2011,Plea Of Guilty,Gun Running,Black,5
2011,Plea Of Guilty,Gun Running,White [Hispanic or Latino],1
2011,Plea Of Guilty,Hate Crimes,Black,1
2011,Plea Of Guilty,Home Invasion,Black,25
2011,Plea Of Guilty,Home Invasion,HISPANIC,1
2011,Plea Of Guilty,Home Invasion,White,5
2011,Plea Of Guilty,Home Invasion,White [Hispanic or Latino],8
2011,Plea Of Guilty,Home Invasion,White/Black [Hispanic or Latino],1
2011,Plea Of Guilty,Homicide,Black,9
2011,Plea Of Guilty,Homicide,White,2
2011,Plea Of Guilty,Homicide,White [Hispanic or Latino],1
2011,Plea Of Guilty,Identity Theft,Black,50
2011,Plea Of Guilty,Identity Theft,HISPANIC,7
2011,Plea Of Guilty,Identity Theft,White,25
2011,Plea Of Guilty,Identity Theft,White [Hispanic or Latino],10
2011,Plea Of Guilty,Impersonating Police Officer,Black,6
2011,Plea Of Guilty,Impersonating Police Officer,White,3
2011,Plea Of Guilty,Impersonating Police Officer,White [Hispanic or Latino],1
2011,Plea Of Guilty,Intimidation,,1
2011,Plea Of Guilty,Intimidation,Black,5
2011,Plea Of Guilty,Intimidation,White,4
2011,Plea Of Guilty,Intimidation,White [Hispanic or Latino],2
2011,Plea Of Guilty,Intimidation,White/Black [Hispanic or Latino],1
2011,Plea Of Guilty,Kidnapping,White,1
2011,Plea Of Guilty,Major Accidents,Black,6
2011,Plea Of Guilty,Major Accidents,White,3
2011,Plea Of Guilty,Sex Crimes,HISPANIC,14
2011,Plea Of Guilty,Major Accidents,White [Hispanic or Latino],2
2011,Plea Of Guilty,Narcotics,,35
2011,Plea Of Guilty,Narcotics,Asian,26
2011,Plea Of Guilty,Narcotics,Biracial,2
2011,Plea Of Guilty,Narcotics,Black,4860
2011,Plea Of Guilty,Narcotics,HISPANIC,57
2011,Plea Of Guilty,Narcotics,Unknown,5
2011,Plea Of Guilty,Narcotics,White [Hispanic or Latino],621
2011,Plea Of Guilty,Narcotics,White/Black [Hispanic or Latino],18
2011,Plea Of Guilty,Obstructing Justice,,2
2011,Plea Of Guilty,Obstructing Justice,Black,11
2011,Plea Of Guilty,Obstructing Justice,White,9
2011,Plea Of Guilty,Obstructing Justice,White [Hispanic or Latino],3
2011,Plea Of Guilty,Official Misconduct,White,6
2011,Plea Of Guilty,Official Misconduct,White [Hispanic or Latino],1
2011,Plea Of Guilty,Other Offense,,4
2011,Plea Of Guilty,Other Offense,American Indian,1
2011,Plea Of Guilty,Other Offense,Asian,9
2011,Plea Of Guilty,Other Offense,Black,223
2011,Plea Of Guilty,Other Offense,HISPANIC,14
2011,Plea Of Guilty,Other Offense,Unknown,2
2011,Plea Of Guilty,Other Offense,White,100
2011,Plea Of Guilty,Other Offense,White [Hispanic or Latino],53
2011,Plea Of Guilty,Other Offense,White/Black [Hispanic or Latino],2
2011,Plea Of Guilty,Pandering,,1
2011,Plea Of Guilty,Pandering,Black,3
2011,Plea Of Guilty,Pandering,HISPANIC,1
2011,Plea Of Guilty,Pandering,White,3
2011,Plea Of Guilty,Perjury,Black,3
2011,Plea Of Guilty,Perjury,White,1
2011,Plea Of Guilty,Perjury,White [Hispanic or Latino],2
2011,Plea Of Guilty,Possession Of Burglary Tools,Black,9
2011,Plea Of Guilty,Possession Of Burglary Tools,White,1
2011,Plea Of Guilty,Possession Of Burglary Tools,White [Hispanic or Latino],1
2011,Plea Of Guilty,Possession of Contraband in Penal Institution,Black,13
2011,Plea Of Guilty,Possession of Contraband in Penal Institution,White,1
2011,Plea Of Guilty,Possession of Contraband in Penal Institution,White [Hispanic or Latino],1
2011,Plea Of Guilty,Possession of Shank in Penal Institution,Black,3
2011,Plea Of Guilty,Possession of Shank in Penal Institution,White,1
2011,Plea Of Guilty,Possession of Shank in Penal Institution,White [Hispanic or Latino],1
2011,Plea Of Guilty,Possession of Stolen Motor Vehicle,,3
2011,Plea Of Guilty,Possession of Stolen Motor Vehicle,American Indian,1
2011,Plea Of Guilty,Possession of Stolen Motor Vehicle,Asian,4
2011,Plea Of Guilty,Possession of Stolen Motor Vehicle,Black,251
2011,Plea Of Guilty,Possession of Stolen Motor Vehicle,HISPANIC,12
2011,Plea Of Guilty,Possession of Stolen Motor Vehicle,White,45
2011,Plea Of Guilty,Possession of Stolen Motor Vehicle,White [Hispanic or Latino],71
2011,Plea Of Guilty,Possession of Stolen Motor Vehicle,White/Black [Hispanic or Latino],4
2011,Plea Of Guilty,PROMIS Conversion,,8
2011,Plea Of Guilty,PROMIS Conversion,American Indian,2
